"Date"	"DateStr"	"DateNo"	"RecTime"	"ZT"	"RecNo"	"NrnNo"	"Geno"	"Prot"	"IApp"	"NEps"	"FR"	"Amp"	"PSD"	"RI"	"tau"	"C"	"Notes"	"Notebook"	"Page"	"RedCheck"
"Tue Oct 23 00:00:00 2012"	10232012	123	54571.068		9			"VClamp"		21										
"Tue Oct 23 00:00:00 2012"	10232012	123	75426.631		10			"Rest"	0	2	0	"  nan"	-49.02							
"Tue Oct 23 00:00:00 2012"	10232012	123	75559.615		11			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-49.90, -64.26, -78.29, -91.81, -103.58, -112.83, -92.08, -126.87, -139.77, -129.55, -135.34, -106.17"	2.43	50.14	20.64				
"Tue Oct 23 00:00:00 2012"	10232012	123	75952.99		13			"VClamp"		21										
"Tue Oct 23 00:00:00 2012"	10232012	123	75998.6		14			"VClamp"		100										
"Tue Oct 23 00:00:00 2012"	10232012	123	76209.428		15			"VClamp"		53										
"Wed Oct 24 00:00:00 2012"	10242012	124	50388.412		0			"Rest"	0	2	0	"  nan"	-47.61							
"Wed Oct 24 00:00:00 2012"	10242012	124	50519.631		1			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-47.67, -67.60, -80.84, -93.86, -105.79, -116.22, -125.28, -135.54, -144.60, -154.94, -161.21, -170.59"	2.09	49.36	23.6				
"Wed Oct 24 00:00:00 2012"	10242012	124	50881.615		3			"VClamp"		21										
"Wed Oct 24 00:00:00 2012"	10242012	124	51947.99		4			"Rest"	0	1	10.28	-12.45	-37.28							
"Wed Oct 24 00:00:00 2012"	10242012	124	52053.6		5			"HplSteps"	"-10.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00"	12			"-53.12, -62.41, -73.83, -84.75, -92.17, -100.66, -109.14, -116.10, -122.85, -130.80, -139.49, -147.26"	1.69	32	18.95				
"Wed Oct 24 00:00:00 2012"	10242012	124	52139.553		6			"VClamp"		21										
"Wed Oct 24 00:00:00 2012"	10242012	124	52226.647		7			"VClamp"		100										
"Wed Oct 24 00:00:00 2012"	10242012	124	52439.49		8			"VClamp"		50										
"Wed Oct 24 00:00:00 2012"	10242012	124	58175.584		9			"Rest"	0	2	0	"  nan"	-56.99							
"Wed Oct 24 00:00:00 2012"	10242012	124	58305.803		10			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00"	8			"-61.97, -86.41, -101.33, -119.36, -138.08, -155.67, -166.67, -169.89"	3.52	72.07	20.49				
"Wed Oct 24 00:00:00 2012"	10242012	124	58690.725		12			"VClamp"		21										
"Wed Oct 24 00:00:00 2012"	10242012	124	58727.803		13			"VClamp"		100										
"Wed Oct 24 00:00:00 2012"	10242012	124	58940.053		14			"VClamp"		59										
"Wed Oct 24 00:00:00 2012"	10242012	124	63716.943		15			"Rest"	0	2	16.89	-12.97	-33.11							
"Wed Oct 24 00:00:00 2012"	10242012	124	63879.256		16			"HplSteps"	"-20.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00, -75.00"	12			"-62.43, -73.14, -79.31, -89.32, -98.81, -106.66, -113.76, -122.30, -129.84, -137.26, -142.53, -150.52"	1.63	22.95	14.04				
"Wed Oct 24 00:00:00 2012"	10242012	124	64246.225		18			"VClamp"		21										
"Wed Oct 24 00:00:00 2012"	10242012	124	64279.803		19			"VClamp"		100										
"Wed Oct 24 00:00:00 2012"	10242012	124	64486.928		20			"VClamp"		20										
"Wed Oct 24 00:00:00 2012"	10242012	124	69860.865		21			"Rest"	0	1	16.84	-11.35	-21.45							
"Fri Oct 26 00:00:00 2012"	10262012	125	45006.022		0			"Rest"	0	1	0	"  nan"	-3.15							
"Fri Oct 26 00:00:00 2012"	10262012	125	45183.397		1			"Rest"	0	1	4.77	-18.4	-42.81							
"Fri Oct 26 00:00:00 2012"	10262012	125	45329.631		2			"HplSteps"	"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00"	12			"-54.37, -65.81, -84.28, -96.18, -104.01, -117.68, -130.30, -135.70, -157.01, -150.30, -141.87, -143.80"	2.32	49.13	21.15				
"Fri Oct 26 00:00:00 2012"	10262012	125	45713.865		4			"VClamp"		21										
"Fri Oct 26 00:00:00 2012"	10262012	125	45750.428		5			"VClamp"		100										
"Fri Oct 26 00:00:00 2012"	10262012	125	45951.772		6			"VClamp"		100										
"Fri Oct 26 00:00:00 2012"	10262012	125	46204.162		7			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-47.65, -66.17, -83.99, -107.50, -128.45, -129.91, -130.59, -136.48, -142.21, -161.36, -163.30, -174.20"	2.54	57.65	22.71				
"Fri Oct 26 00:00:00 2012"	10262012	125	46344.49		8			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00"	9			"-43.33, -59.46, -71.24, -90.47, -111.22, -129.66, -142.29, -147.05, -129.46"	3.6	109.81	30.5				
"Fri Oct 26 00:00:00 2012"	10262012	125	49868.756		9			"Rest"	0	1	0.61	6.11	1.27							
"Sat Oct 27 00:00:00 2012"	10272012	126	58355.6		0			"Rest"	0	1	4.19	-10.26	-38.57							
"Sat Oct 27 00:00:00 2012"	10272012	126	58464.225		1			"HplSteps"	"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00"	12			"-50.89, -64.88, -78.29, -89.42, -97.27, -107.23, -116.14, -125.25, -133.32, -140.67, -150.12, -158.05"	1.87	27.88	14.9				
"Sat Oct 27 00:00:00 2012"	10272012	126	59011.131		3			"VClamp"		21										
"Sat Oct 27 00:00:00 2012"	10272012	126	59308.506		4			"VClamp"		100										
"Sat Oct 27 00:00:00 2012"	10272012	126	59515.24		5			"VClamp"		50										
"Sat Oct 27 00:00:00 2012"	10272012	126	59633.928		6			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-48.68, -63.96, -76.99, -94.28, -110.79, -124.72, -132.27, -143.34, -155.62, -141.76, -141.29, -141.33"	2.75	52.4	19.06				
"Sat Oct 27 00:00:00 2012"	10272012	126	63532.912		7			"Rest"	0	1	0	"  nan"	-46.56							
"Sat Oct 27 00:00:00 2012"	10272012	126	63606.006		8			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-45.38, -52.43, -58.15, -67.95, -81.57, -93.07, -98.57, -107.60, -114.71, -121.97, -129.87, -138.89"	1.79	41.3	23.1				
"Sat Oct 27 00:00:00 2012"	10272012	126	63960.1		10			"VClamp"		21										
"Sat Oct 27 00:00:00 2012"	10272012	126	64002.1		11			"VClamp"		100										
"Sat Oct 27 00:00:00 2012"	10272012	126	64261.147		12			"VClamp"		52										
"Sat Oct 27 00:00:00 2012"	10272012	126	64399.99		13			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-61.54, -77.88, -95.36, -115.10, -124.35, -133.51, -136.03, -127.97, -153.38, -162.92, -171.32, -118.28"	1.99	105.8	53.2				
"Sat Oct 27 00:00:00 2012"	10272012	126	74942.006		14			"Rest"	0	1	0	"  nan"	0.99							
"Sat Oct 27 00:00:00 2012"	10272012	126	75878.24		15			"Rest"	0	1	3.39	3.64	-1.97							
"Mon Oct 29 00:00:00 2012"	10292012	127	54175.329		0			"Rest"	0	1	0	"  nan"	-7.02							
"Mon Oct 29 00:00:00 2012"	10292012	127	59476.673		1			"Rest"	0	1	12.18	-2.8	-46.38							
"Mon Oct 29 00:00:00 2012"	10292012	127	59561.168		2			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-45.84, -55.66, -62.59, -74.80, -90.51, -97.39, -103.38, -112.22, -105.85, -106.49, -138.09, -142.82"	1.83	46.79	25.58				
"Mon Oct 29 00:00:00 2012"	10292012	127	60095.892		4			"VClamp"		21										
"Mon Oct 29 00:00:00 2012"	10292012	127	60112.988		5			"VClamp"		2										
"Mon Oct 29 00:00:00 2012"	10292012	127	60373.537		6			"VClamp"		100										
"Mon Oct 29 00:00:00 2012"	10292012	127	60587.656		7			"VClamp"		40										
"Tue Oct 30 00:00:00 2012"	10302012	128	46253.577		0			"Rest"	0	1	0	"  nan"	-0.97							
"Tue Oct 30 00:00:00 2012"	10302012	128	47449.015		1			"Rest"	0	1	0	"  nan"	-0.1							
"Tue Oct 30 00:00:00 2012"	10302012	128	52065.562		2			"Rest"	0	1	0	"  nan"	-1.7							
"Tue Oct 30 00:00:00 2012"	10302012	128	52213.218		3			"Rest"	0	1	0	"  nan"	-1.33							
"Wed Oct 31 00:00:00 2012"	10312012	129	43665.827		0			"Rest"	0	1	0	"  nan"	-0.3							
"Wed Oct 31 00:00:00 2012"	10312012	129	46850.374		1			"Rest"	0	1	0	"  nan"	-2.13							
"Wed Oct 31 00:00:00 2012"	10312012	129	46969.14		2			"Rest"	0	1	1.12	5.37	0.54							
"Wed Oct 31 00:00:00 2012"	10312012	129	48186.234		3			"Rest"	0	1	0	"  nan"	-5.58							
"Wed Oct 31 00:00:00 2012"	10312012	129	49679.952		4			"Rest"	0	1	0	"  nan"	-1.17							
"Wed Oct 31 00:00:00 2012"	10312012	129	50675.718		5			"Rest"	0	1	0	"  nan"	-0.13							
"Wed Oct 31 00:00:00 2012"	10312012	129	59432.327		6			"Rest"	0	1	0	"  nan"	-3.64							
"Wed Oct 31 00:00:00 2012"	10312012	129	59553.53		7			"Rest"	0	1	12.26	-16.87	-44.68							
"Wed Oct 31 00:00:00 2012"	10312012	129	59643.421		8			"HplSteps"	"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00"	12			"-61.63, -78.97, -92.55, -103.77, -110.81, -121.49, -130.22, -139.41, -145.36, -153.60, -162.05, -170.10"	1.87	32.31	17.28				
"Wed Oct 31 00:00:00 2012"	10312012	129	60100.062		10			"VClamp"		21										
"Wed Oct 31 00:00:00 2012"	10312012	129	60280.405		11			"VClamp"		100										
"Wed Oct 31 00:00:00 2012"	10312012	129	60494.78		12			"VClamp"		58										
"Wed Oct 31 00:00:00 2012"	10312012	129	66752.405		13			"Rest"	0	1	0	"  nan"	3.65							
"Thu Nov  1 00:00:00 2012"	11012012	130	46953.937		0			"Rest"	0	1	0.4	-1.79	-0.89							
"Thu Nov  1 00:00:00 2012"	11012012	130	47061.343		1			"Rest"	0	1	6.01	-15.14	-38.92							
"Thu Nov  1 00:00:00 2012"	11012012	130	47163.562		2			"HplSteps"	"-6.00, -6.00, -11.00, -16.00, -21.00, -26.00, -31.00, -36.00, -41.00, -46.00, -51.00, -56.00, -61.00"	12			"-56.10, -74.22, -91.55, -106.03, -115.27, -128.18, -127.51, -124.60, -133.24, -135.65, -147.47, -155.12"	1.74	28.82	16.55				
"Thu Nov  1 00:00:00 2012"	11012012	130	47584.796		4			"VClamp"		21										
"Thu Nov  1 00:00:00 2012"	11012012	130	47626.452		5			"VClamp"		100										
"Thu Nov  1 00:00:00 2012"	11012012	130	47979.234		6			"VClamp"		53										
"Thu Nov  1 00:00:00 2012"	11012012	130	58243.405		7			"Rest"	0	1	0	"  nan"	-0.81							
"Thu Nov  1 00:00:00 2012"	11012012	130	59054.452		8			"Rest"	0	1	0	"  nan"	-0.29							
"Thu Nov  1 00:00:00 2012"	11012012	130	61821.405		9			"Rest"	0	1	0	"  nan"	1.44							
"Thu Nov  1 00:00:00 2012"	11012012	130	61923.452		10			"Rest"	0	1	7.34	-6.76	-37.43							
"Thu Nov  1 00:00:00 2012"	11012012	130	62024.452		11			"HplSteps"	"-13.00, -13.00, -18.00, -23.00, -28.00, -33.00, -38.00, -43.00, -48.00, -53.00, -58.00, -63.00, -68.00"	12			"-54.13, -66.10, -75.84, -84.21, -90.32, -96.07, -102.09, -108.37, -112.08, -110.97, -120.10, -130.46"	1.27	36.49	28.8				
"Thu Nov  1 00:00:00 2012"	11012012	130	62402.312		13			"VClamp"		21										
"Thu Nov  1 00:00:00 2012"	11012012	130	62421.827		14			"VClamp"		2										
"Thu Nov  1 00:00:00 2012"	11012012	130	62455.905		15			"VClamp"		100										
"Thu Nov  1 00:00:00 2012"	11012012	130	62665.796		16			"VClamp"		72										
"Thu Nov  1 00:00:00 2012"	11012012	130	62829.921		17			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-53.26, -62.84, -70.99, -81.72, -92.27, -102.49, -108.74, -117.08, -123.08, -123.64, -128.35, -136.83"	1.71	64.26	37.6				
"Fri Nov  2 00:00:00 2012"	11022012	131	59521.812		0			"Rest"	0	1	11.77	-11.48	-25.33							
"Mon Nov  5 00:00:00 2012"	11052012	132	47358.343		0			"Rest"	0	1	4.54	-1.66	-43.28							
"Mon Nov  5 00:00:00 2012"	11052012	132	47548.452		1			"HplSteps"	"-30.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00, -75.00, -80.00, -85.00"	12			"-53.46, -58.92, -65.74, -70.34, -75.98, -80.55, -87.43, -91.62, -95.48, -97.22, -100.64, -105.94"	1.01	49.51	48.8				
"Mon Nov  5 00:00:00 2012"	11052012	132	48363.984		2			"Rest"	0	1	0	"  nan"	-1.51							
"Mon Nov  5 00:00:00 2012"	11052012	132	48466.905		3			"Rest"	0	1	0.56	-28.74	-44.48							
"Mon Nov  5 00:00:00 2012"	11052012	132	48535.843		4			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-43.79, -54.68, -61.84, -71.91, -82.18, -91.33, -97.65, -106.49, -114.74, -122.26, -128.20, -135.66"	1.67	34.34	20.56				
"Mon Nov  5 00:00:00 2012"	11052012	132	48919.827		6			"VClamp"		21										
"Mon Nov  5 00:00:00 2012"	11052012	132	48974.562		7			"VClamp"		100										
"Mon Nov  5 00:00:00 2012"	11052012	132	49184.015		8			"VClamp"		51										
"Mon Nov  5 00:00:00 2012"	11052012	132	49307.78		9			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-50.93, -61.08, -69.60, -81.25, -93.57, -105.17, -114.41, -124.44, -135.38, -145.55, -153.12, -162.31"	2.12	38.97	18.36				
"Mon Nov  5 00:00:00 2012"	11052012	132	52167.733		10			"Rest"	0	3	0	"  nan"	-76.19							
"Mon Nov  5 00:00:00 2012"	11052012	132	52363.301		11			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00"	5			"-56.18, -95.70, -124.77, -154.84, -181.20"	5.8	38.02	6.55				
"Mon Nov  5 00:00:00 2012"	11052012	132	60820.043		13			"Rest"	0	1	0	"  nan"	-4.27							
"Mon Nov  5 00:00:00 2012"	11052012	132	60933.661		14			"Rest"	0	1	6.06	-13.86	-39.69							
"Mon Nov  5 00:00:00 2012"	11052012	132	61030.012		15			"HplSteps"	"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00"	12			"-49.29, -64.39, -76.79, -86.64, -92.46, -100.81, -106.34, -112.39, -116.87, -122.90, -129.26, -135.51"	1.36	26.09	19.18				
"Mon Nov  5 00:00:00 2012"	11052012	132	61418.558		17			"VClamp"		21										
"Mon Nov  5 00:00:00 2012"	11052012	132	61466.593		18			"VClamp"		100										
"Mon Nov  5 00:00:00 2012"	11052012	132	61678.484		19			"VClamp"		51										
"Mon Nov  5 00:00:00 2012"	11052012	132	61812.229		20			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00"	9			"-57.16, -72.08, -83.17, -94.64, -101.58, -112.46, -65.00, -71.99, -85.72"	2.43	42.92	17.63				
"Mon Nov  5 00:00:00 2012"	11052012	132	66477.586		21			"Rest"	0	1	0	"  nan"	2.47							
"Mon Nov  5 00:00:00 2012"	11052012	132	67398.354		22			"Rest"	0	1	0	"  nan"	-1.16							
"Mon Nov  5 00:00:00 2012"	11052012	132	67572.303		23			"Rest"	0	1	0	"  nan"	-63.96							
"Mon Nov  5 00:00:00 2012"	11052012	132	67700		24			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-71.72, -91.18, -103.42, -118.08, -130.71, -140.67, -148.53, -157.51, -165.68, -168.66, -175.74, -177.19"	2.18	38.74	17.74				
"Mon Nov  5 00:00:00 2012"	11052012	132	67748.253		25			"VClamp"		21										
"Mon Nov  5 00:00:00 2012"	11052012	132	67821.024		26			"VClamp"		100										
"Mon Nov  5 00:00:00 2012"	11052012	132	68033.43		27			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-68.78, -84.42, -97.51, -108.73, -122.18, -134.90, -147.44, -157.01, -168.92, -177.32, -181.80, -190.91"	2.3	40.4	17.59				
"Mon Nov  5 00:00:00 2012"	11052012	132	68073.354		28			"VClamp"		52										
"Mon Nov  5 00:00:00 2012"	11052012	132	68191.488		29			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00"	9			"-87.81, -106.96, -121.89, -139.32, -154.29, -168.74, -178.40, -189.76, -185.72"	2.95	51.48	17.47				
"Tue Nov  6 00:00:00 2012"	11062012	133	47256.742		0			"Rest"	0	1	0	"  nan"	-7.48							
"Tue Nov  6 00:00:00 2012"	11062012	133	48057.492		1			"Rest"	0	1	7.44	-11.44	-17.89							
"Tue Nov  6 00:00:00 2012"	11062012	133	48195.351		2			"Rest"	0	3	4.96	-10.45	-41.08							
"Tue Nov  6 00:00:00 2012"	11062012	133	48407.382		3			"HplSteps"	"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00"	12			"-57.81, -72.76, -85.27, -98.82, -107.06, -116.12, -124.21, -133.53, -139.31, -147.63, -159.00, -169.39"	1.88	27.9	14.81				
"Tue Nov  6 00:00:00 2012"	11062012	133	48812.507		5			"VClamp"		21										
"Tue Nov  6 00:00:00 2012"	11062012	133	48902.164		6			"VClamp"		100										
"Tue Nov  6 00:00:00 2012"	11062012	133	49125.085		7			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-35.97, -45.32, -54.09, -64.28, -77.65, -86.65, -93.59, -104.93, -114.01, -120.12, -130.47, -130.95"	1.88	32.16	17.12				
"Tue Nov  6 00:00:00 2012"	11062012	133	49180.804		8			"VClamp"		51										
"Tue Nov  6 00:00:00 2012"	11062012	133	49306.867		9			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00"	10			"-45.66, -61.37, -74.08, -91.78, -107.09, -113.51, -92.52, -107.19, -115.90, -113.83"	2.44	49.94	20.49				
"Wed Nov  7 00:00:00 2012"	11072012	134	62560.695		0			"Rest"	0	1	0	"  nan"	-3.49							
"Wed Nov  7 00:00:00 2012"	11072012	134	62671.132		1			"Rest"	0	1	12.88	2.82	-2.57							
"Thu Nov  8 00:00:00 2012"	11082012	135	49013.773		0			"Rest"	0	1	0	"  nan"	-4.42							
"Thu Nov  8 00:00:00 2012"	11082012	135	49137.46		1			"Rest"	0	1	0.7	-9.51	-43.51							
"Thu Nov  8 00:00:00 2012"	11082012	135	49237.445		2			"HplSteps"	"-5.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00"	12			"-57.55, -70.07, -84.39, -95.28, -100.41, -109.66, -116.34, -122.15, -127.42, -133.07, -140.63, -148.81"	1.59	24.2	15.21				
"Thu Nov  8 00:00:00 2012"	11082012	135	49661.242		4			"VClamp"		21										
"Thu Nov  8 00:00:00 2012"	11082012	135	49705.179		5			"VClamp"		100										
"Thu Nov  8 00:00:00 2012"	11082012	135	49922.898		6			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-36.32, -43.83, -51.01, -60.55, -69.99, -78.44, -84.55, -93.05, -100.17, -108.55, -108.38, -119.76"	1.59	24.09	15.17				
"Thu Nov  8 00:00:00 2012"	11082012	135	49976.851		7			"VClamp"		50										
"Thu Nov  8 00:00:00 2012"	11082012	135	50101.835		8			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-48.78, -62.87, -73.47, -86.67, -97.83, -109.11, -116.25, -125.17, -122.64, -134.17, -142.98, -149.44"	2.06	37.81	18.32				
"Thu Nov  8 00:00:00 2012"	11082012	135	52549.648		9			"Rest"	0	1	0	"  nan"	-1.5							
"Thu Nov  8 00:00:00 2012"	11082012	135	53139.179		10			"Rest"	0	1	59.24	1.63	-2.43							
"Fri Nov  9 00:00:00 2012"	11092012	136	49399.085		0			"Rest"	0	1	0	"  nan"	-5.25							
"Fri Nov  9 00:00:00 2012"	11092012	136	50073.476		1			"Rest"	0	1	0	"  nan"	-8.35							
"Fri Nov  9 00:00:00 2012"	11092012	136	50719.398		2			"Rest"	0	1	0	"  nan"	-1.54							
"Fri Nov  9 00:00:00 2012"	11092012	136	50836.742		3			"Rest"	0	1	24.79	-5.18	-9.55							
"Fri Nov  9 00:00:00 2012"	11092012	136	51414.679		4			"Rest"	0	1	0	"  nan"	-1.26							
"Fri Nov  9 00:00:00 2012"	11092012	136	56876.789		5			"Rest"	0	1	0	"  nan"	-24.23							
"Fri Nov  9 00:00:00 2012"	11092012	136	62864.554		7			"Rest"	0	1	6.52	-17.46	-37.27							
"Fri Nov  9 00:00:00 2012"	11092012	136	62967.226		8			"HplSteps"	"-8.00, -8.00, -13.00, -18.00, -23.00, -28.00, -33.00, -38.00, -43.00, -48.00, -53.00, -58.00, -63.00"	12			"-57.52, -69.90, -79.97, -91.99, -104.41, -116.27, -125.16, -134.48, -143.38, -154.28, -159.99, -155.36"	2.05	42.26	20.62				
"Fri Nov  9 00:00:00 2012"	11092012	136	63340.882		10			"VClamp"		21										
"Fri Nov  9 00:00:00 2012"	11092012	136	63375.82		11			"VClamp"		100										
"Fri Nov  9 00:00:00 2012"	11092012	136	63598.96		12			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-39.58, -49.26, -57.28, -67.67, -81.14, -96.26, -106.08, -117.70, -130.53, -135.16, -142.49, -147.89"	2.26	49.08	21.71				
"Fri Nov  9 00:00:00 2012"	11092012	136	63649.335		13			"VClamp"		51										
"Fri Nov  9 00:00:00 2012"	11092012	136	63769.523		14			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00"	9			"-58.38, -71.74, -83.12, -100.93, -117.68, -128.58, -142.45, -150.55, -153.39"	2.88	73.61	25.51				
"Sat Nov 10 00:00:00 2012"	11102012	137	60429.429		0			"Rest"	0	1	0	"  nan"	2.24							
"Sat Nov 10 00:00:00 2012"	11102012	137	67426.601		1			"Rest"	0	1	0	"  nan"	-0.37							
"Sat Nov 10 00:00:00 2012"	11102012	137	67527.476		2			"Rest"	0	1	3.62	-9.24	-39.41							
"Sat Nov 10 00:00:00 2012"	11102012	137	67640.242		3			"HplSteps"	"-12.00, -12.00, -17.00, -22.00, -27.00, -32.00, -37.00, -42.00, -47.00, -52.00, -57.00, -62.00, -67.00"	12			"-57.39, -67.69, -75.79, -84.36, -90.80, -98.04, -102.34, -109.32, -114.97, -119.47, -129.10, -132.92"	1.3	36.54	28.06				
"Sat Nov 10 00:00:00 2012"	11102012	137	68020.976		5			"VClamp"		21										
"Sat Nov 10 00:00:00 2012"	11102012	137	68059.617		6			"VClamp"		100										
"Sat Nov 10 00:00:00 2012"	11102012	137	68279.46		7			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-36.82, -46.26, -53.10, -61.78, -72.09, -79.43, -88.82, -95.90, -104.88, -112.59, -117.80, -123.98"	1.65	53.73	32.5				
"Sat Nov 10 00:00:00 2012"	11102012	137	68324.664		8			"VClamp"		56										
"Sat Nov 10 00:00:00 2012"	11102012	137	68460.632		9			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-52.08, -58.78, -64.79, -74.01, -87.04, -97.78, -107.42, -117.98, -127.10, -136.46, -142.81, -150.99"	2.01	76.75	38.16				
"Sun Nov 11 00:00:00 2012"	11112012	138	57947.226		0			"Rest"	0	1	19.62	-2.07	0.88							
"Sun Nov 11 00:00:00 2012"	11112012	138	61163.289		1			"Rest"	0	1	4.99	5.77	0.07							
"Sun Nov 11 00:00:00 2012"	11112012	138	61285.007		2			"Rest"	0	1	5.97	-4.99	-37.58							
"Sun Nov 11 00:00:00 2012"	11112012	138	61404.476		3			"HplSteps"	"-20.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00, -75.00"	12			"-60.35, -69.42, -79.48, -89.11, -97.78, -104.15, -109.77, -117.04, -124.59, -133.28, -138.40, -146.00"	1.59	54.26	34.14				
"Sun Nov 11 00:00:00 2012"	11112012	138	61768.085		5			"VClamp"		21										
"Sun Nov 11 00:00:00 2012"	11112012	138	61802.539		6			"VClamp"		100										
"Sun Nov 11 00:00:00 2012"	11112012	138	62018.242		7			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-37.74, -46.52, -52.30, -60.08, -68.73, -76.61, -84.06, -92.93, -100.54, -107.59, -113.45, -119.60"	1.55	48.93	31.62				
"Sun Nov 11 00:00:00 2012"	11112012	138	62073.851		8			"VClamp"		51										
"Sun Nov 11 00:00:00 2012"	11112012	138	62211.914		9			"HplSteps"	" 0.00,  0.00, -5.00, -10.00, -15.00, -20.00, -25.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00"	12			"-57.52, -67.45, -75.93, -87.90, -100.21, -111.03, -118.33, -127.40, -136.24, -143.15, -141.23, -144.79"	2.09	94.5	45.24				
"Sun Nov 11 00:00:00 2012"	11112012	138	65966.804		10			"Rest"	0	1	3.51	4.81	0.07							
"Sun Nov 11 00:00:00 2012"	11112012	138	66094.007		11			"Rest"	0	1	9.63	-16.62	-37.79							
